Teaching Score,Overall Count,Filtered Count,Journal,Identifier,Date,Author,Overall Rank,ID,Type,Title
    0.0012738853503184713,1,1.0,Historical Studies in the Physical and Biological Sciences,10.1525/hsps.2005.36.1.71,null,Krige John,512226,11983673,text,The Politics of Phosphorus-32: A Cold War Fable Based on Fact    
    0.0012738853503184713,1,1.0,The Review of Financial Studies,20869264,2011-04-01,Mehran Hamid,512226,11995003,text,Bank Capital and Value in the Cross-Section    
    0.02038216560509554,16,1.0,The Academy of Management Executive (1993-2005),4166204,2005-11-01,Cascio Wayne F.,46478,11841612,text,Strategies for Responsible Restructuring    
    0.008917197452229299,7,1.0,California Management Review,41166000,1999-04-01,Zack Michael H.,113397,11814289,text,Developing a Knowledge Strategy    
    0.022929936305732482,18,1.0,Philosophical Studies: An International Journal for Philosophy in the Analytic Tradition,4320032,1989-05-01,Arneson Richard J.,40521,11820976,text,Equality and Equal Opportunity for Welfare    
    0.0025477707006369425,2,1.0,Journal of Law and Society,1410688,1998-06-01,Wright Barry,336380,11838734,text,Quiescent Leviathan? Citizenship and National Security Measures in Late Modernity    
    0.2535031847133758,199,1.0,New Labor Forum,40342300,2001-04-01,Whitman Walt,1635,12101879,text,From: Song of Myself    
    0.05987261146496815,47,1.0,The Analysts Journal,40797459,1955-02-01,Joseph Stephen L.,12364,12108419,text,The New Capitalism    
    0.01910828025477707,15,1.0,Strategic Management Journal,3088134,1997-10-01,Oliver Christine,50133,11681051,text,Sustainable Competitive Advantage: Combining Institutional and Resource-Based Views    
    0.003821656050955414,3,1.0,Strategic Management Journal,2486549,1993-01-01,Cool Karel,247471,11681208,text,Rivalry Strategic Groups and Firm Profitability    
    0.0025477707006369425,2,1.0,Man,10.2307/2803161,1986-06-01,Gose Peter,336380,11706241,text,Sacrifice and the Commodity Form in the Andes    
    0.005095541401273885,4,1.0,American Anthropologist,3804793,2006-06-01,Robins Steven,193232,11719504,text,From \Rights\ to \Ritual\: AIDS Activism in South Africa    
    0.0025477707006369425,2,1.0,Law & Society Review,10.2307/3053574,1985-01-01,Moran Richard,336380,11531706,text,The Origin of Insanity as a Special Verdict: The Trial for Treason of James Hadfield (1800)    
    0.034394904458598725,27,1.0,The Review of Economics and Statistics,10.2307/1927082,1966-08-01,Olson Mancur,24956,11535734,text,An Economic Theory of Alliances    
    0.03949044585987261,31,1.0,Bulletin of the American Academy of Arts and Sciences,10.2307/3824277,1990-01-01,Greenblatt Stephen,21091,11552067,text,Resonance and Wonder    
    0.0012738853503184713,1,1.0,The International History Review,40105730,1979-04-01,Ghent Jocelyn Maynard,512226,12125502,text,Did He Fall or Was He Pushed? The Kennedy Administration and the Collapse of the Diefenbaker Government    
    0.015286624203821656,12,1.0,Journal of Peace Research,27640539,2007-07-01,Sikkink Kathryn,64261,12144103,text,The Impact of Human Rights Trials in Latin America    
    0.0025477707006369425,2,1.0,Public Choice,30025955,2003-03-01,Besley Timothy,336380,12202766,text,On the Public Choice Critique of Welfare Economics    
    0.24076433121019108,189,1.0,Signs,3174209,1987-07-01,Cohn Carol,1753,12505970,text,Sex and Death in the Rational World of Defense Intellectuals    
    0.008917197452229299,7,1.0,Signs,3172975,1975-10-01,Angrist Shirley S.,113397,12506567,text,An Overview    
    0.1070063694267516,84,1.0,Signs,3174683,1989-07-01,Collins Patricia Hill,5618,12507894,text,The Social Construction of Black Feminist Thought    
    0.005095541401273885,4,1.0,Russian Review,2679752,2000-04-01,Northrop Douglas,193232,12401919,text,Languages of Loyalty: Gender Politics and Party Supervision in Uzbekistan 1927-41    
    0.0012738853503184713,1,1.0,Transition: An International Review,transition.105.30,null,Miles William,512226,12675110,text,Among the \u201cJubos\u201d During the Festival of Lights    
    0.03821656050955414,30,1.0,Econometrica,10.2307/1913937,1974-07-01,Heckman James,21975,12709659,text,Shadow Prices Market Wages and Labor Supply    
    0.0012738853503184713,1,1.0,Econometrica,10.2307/2951734,1994-07-01,Esteban Joan-Mar\u00eda,512226,12712734,text,On the Measurement of Polarization    
    0.0025477707006369425,2,1.0,Gender and Society,3081863,2002-04-01,Fodor \u00c9va,336380,12587884,text,Smiling Women and Fighting Men: The Gender of the Communist Subject in State Socialist Hungary    
    0.02802547770700637,22,1.0,Hypatia,3811003,2006-04-01,Card Claudia,32049,12604599,text,The L Word and the F Word    
    0.045859872611464965,36,1.0,Diacritics,10.2307/464920,1972-04-01,Eco Umberto,17474,12635671,text,The Myth of Superman    
    0.09681528662420383,76,1.0,Industrial and Labor Relations Review,10.2307/2523702,1990-01-01,Card David,6499,12649759,text,The Impact of the Mariel Boatlift on the Miami Labor Market    
    0.0025477707006369425,2,1.0,Philosophy & Public Affairs,2265444,1993-04-01,Roemer John E.,336380,12658856,text,A Pragmatic Theory of Responsibility for the Egalitarian Planner    
    0.003821656050955414,3,1.0,Philosophy & Public Affairs,4623785,2007-04-01,Shelby Tommie,247471,12659114,text,Justice Deviance and the Dark Ghetto    
    0.34777070063694265,273,1.0,Critical Inquiry,1342927,1974-09-01,Welty Eudora,1036,12543374,text,A Worn Path    
    0.0025477707006369425,2,1.0,Theory and Society,657868,1998-04-01,Skrentny John David,336380,12566275,text,The Effect of the Cold War on African-American Civil Rights: America and the World Audience 1945-1968    
    0.0012738853503184713,1,1.0,The RAND Journal of Economics,1593779,2003-12-01,Chen Zhiqi,512226,12280863,text,Dominant Retailers and the Countervailing-Power Hypothesis    
    0.03694267515923567,29,1.0,Human Rights Quarterly,20069716,2004-02-01,Roth Kenneth,22904,12414347,text,Defending Economic Social and Cultural Rights: Practical Issues Faced by an International Human Rights Organization    
    0.007643312101910828,6,1.0,Annals of the American Academy of Political and Social Science,1049471,2000-03-01,Collins Patricia Hill,132092,12451363,text,Gender Black Feminism and Black Political Economy    
    0.0012738853503184713,1,1.0,Feminist Review,1395988,2003-01-01,Hayter Teresa,512226,13511580,text,No Borders: The Case Against Immigration Controls    
    0.02165605095541401,17,1.0,Ethics,2381495,1992-10-01,Pogge Thomas W.,43304,12867205,text,Cosmopolitanism and Sovereignty    
    0.006369426751592357,5,1.0,British Journal of Political Science,194043,1996-04-01,Dion Stephane,157398,12910340,text,Why Is Secession Difficult in Well-Established Democracies? Lessons From Quebec    
    0.0012738853503184713,1,1.0,Canadian Journal of Political Science / Revue Canadienne De Science Politique,3228597,1989-03-01,Vipond Robert C.,512226,13205710,text,1787 and 1867: The Federal Principle and Canadian Confederation Reconsidered    
    0.0012738853503184713,1,1.0,Canadian Journal of Political Science / Revue Canadienne De Science Politique,27754541,2009-12-01,Moggach Douglas,512226,13206307,text,Freedom and Perfection: German Debates on the State in the Eighteenth Century    
    0.035668789808917196,28,1.0,Foreign Affairs,10.2307/20033650,2003-07-01,Moravcsik Andrew,23955,12961951,text,Striking a New Transatlantic Bargain    
    0.0012738853503184713,1,1.0,The Journal of Modern History,10.1086/663172,null,Shepard Todd,512226,13010932,text,\u201cSomething Notably Erotic\u201d: Politics \u201cArab Men\u201d and Sexual Revolution in Post-Decolonization France 1962\u20131974    
    0.030573248407643312,24,1.0,Science,2897165,1999-01-01,Johnson Richard,28802,13086894,text,Journal Economics    
    0.0025477707006369425,2,1.0,Cahiers Du Monde Russe,20174990,2006-01-01,Hessler Julie,336380,13299129,text,Death of an African Student in Moscow: Race Politics and the Cold War    
    0.0012738853503184713,1,1.0,Iranian Studies,4311624,2004-06-01,Barfield Thomas J.,512226,12915100,text,Problems in Establishing Legitimacy in Afghanistan    
    0.10573248407643313,83,1.0,International Security,3092113,2002-12-01,Cronin Audrey Kurth,5705,12945392,text,Behind the Curve: Globalization and International Terrorism    
    0.02929936305732484,23,1.0,International Security,10.2307/2539170,1992-10-01,Welch David A.,30399,12945424,text,The Organizational Process and Bureaucratic Politics Paradigms: Retrospect and Prospect    
    0.10573248407643313,83,1.0,International Security,2539213,1995-07-01,Mansfield Edward D.,5705,12945690,text,Democratization and the Danger of War    
    0.049681528662420385,39,1.0,International Security,2539053,1991-07-01,Kupchan Charles A.,15845,12946078,text,Concerts Collective Security and the Future of Europe    
    0.0025477707006369425,2,1.0,The Slavonic and East European Review,25479201,2008-04-01,Hooper Cynthia,336380,12957436,text,What Can and Cannot Be Said: Between the Stalinist Past and New Soviet Future    
    0.02038216560509554,16,1.0,Social Text,10.2307/466631,1995-10-01,Scott David,46478,12960725,text,Colonial Governmentality    
    0.012738853503184714,10,1.0,Virginia Law Review,10.2307/1073402,1993-08-01,Strossen Nadine,78347,12817281,text,A Feminist Critique of \The\ Feminist Critique of Pornography    
    0.0012738853503184713,1,1.0,Publications of the American Statistical Association,10.2307/2276207,1905-06-01,Lorenz M. O.,512226,12820640,text,Methods of Measuring the Concentration of Wealth    
    0.0535031847133758,42,1.0,College English,10.2307/372634,1951-01-01,Foster Edward,14348,12835187,text,New Books    
    0.0012738853503184713,1,1.0,International Organization,40345955,2009-10-01,Kelley Judith,512226,14078769,text,D-Minus Elections: The Politics and Norms of International Election Observation    
    0.008917197452229299,7,1.0,International Organization,3877891,2004-01-01,Koenig-Archibugi Mathias,113397,14079717,text,Explaining Government Preferences for Institutional Change in EU Foreign and Security Policy    
    0.0012738853503184713,1,1.0,The Economic Journal,10.2307/2227005,1952-06-01,Samuelson Paul A.,512226,14096242,text,The Transfer Problem and Transport Costs: The Terms of Trade When Impediments Are Absent    
    0.014012738853503185,11,1.0,The Economic Journal,10.2307/2228353,1962-12-01,Samuelson P. A.,70700,14097283,text,The Gains From International Trade Once Again    
    0.015286624203821656,12,1.0,The Economic Journal,10.2307/2233907,1988-09-01,Schmalensee Richard,64261,14099587,text,Industrial Economics: An Overview    
    0.0012738853503184713,1,1.0,The American Journal of Legal History,10.2307/845344,1990-01-01,Foster Hamar,512226,14108972,text,Long-Distance Justice: The Criminal Jurisdiction of Canadian Courts West of the Canadas 1763-1859    
    0.049681528662420385,39,1.0,Duke Law Journal,10.2307/1372861,1997-10-01,Boyle James,15845,13885954,text,A Politics of Intellectual Property: Environmentalism for the Net    
    0.0012738853503184713,1,1.0,Asian Survey,2644865,1987-08-01,Mody Nawaz B.,512226,13898611,text,The Press in India: The Shah Bano Judgment and Its Aftermath    
    0.2585987261146497,203,1.0,Journal of Political Economy,1826343,1956-10-01,Tiebout Charles M.,1595,13919169,text,A Pure Theory of Local Expenditures    
    0.005095541401273885,4,1.0,Journal of Political Economy,1831356,1982-08-01,Brecher Richard A.,193232,13920983,text,The Leontief Paradox Continued    
    0.02929936305732484,23,1.0,Journal of Political Economy,1830714,1988-02-01,Weingast Barry R.,30399,13921068,text,The Industrial Organization of Congress; Or Why Legislatures Like Firms Are Not Organized as Markets    
    0.007643312101910828,6,1.0,The Mathematical Gazette,10.2307/3608220,1952-12-01,Mackenzie A. F.,132092,13763585,text,2309. On Note 2117    
    0.05732484076433121,45,1.0,New England Review and Bread Loaf Quarterly,40375647,1985-07-01,Rojo Antonio Ben\u00edtez,13101,13777822,text,The Repeating Island    
    0.02038216560509554,16,1.0,New England Review and Bread Loaf Quarterly,40241883,1987-10-01,Pinsky Robert,46478,13777872,text,The Figured Wheel    
    0.007643312101910828,6,1.0,Sociological Methodology,10.2307/271028,1987-01-01,Bollen Kenneth A.,132092,13788211,text,Total Direct and Indirect Effects in Structural Equation Models    
    0.17452229299363056,137,1.0,The Journal of Education,42831351,1921-10-13,Thomas A. O.,2788,14009961,text,Foreign Relations    
    0.17070063694267515,134,1.0,The American Economic Review,1812044,1963-12-01,Arrow Kenneth J.,2878,14020304,text,Uncertainty and the Welfare Economics of Medical Care    
    0.014012738853503185,11,1.0,The American Economic Review,116845,1998-06-01,Davis Donald R.,70700,14026523,text,Does European Unemployment Prop Up American Wages? National Labor Markets and Global Trade    
    0.0012738853503184713,1,1.0,Political Theory,23036037,2011-02-01,Forst Rainer,512226,13619199,text,The Power of Critique    
    0.005095541401273885,4,1.0,Political Theory,4148159,2004-06-01,Ferguson Kennan,193232,13619283,text,I \u2665 My Dog    
    0.017834394904458598,14,1.0,Political Theory,192130,1994-02-01,Okin Susan Moller,54138,13619358,text,Gender Inequality and Cultural Differences    
    0.0012738853503184713,1,1.0,Economica,10.2307/2553418,1974-02-01,Findlay Ronald,512226,13659873,text,Relative Prices Growth and Trade in a Simple Ricardian System    
    0.0012738853503184713,1,1.0,The British Journal of Sociology,10.2307/591572,1995-12-01,Curtis Bruce,512226,13802547,text,Taking the State Back Out: Rose and Miller on Political Power    
    0.01910828025477707,15,1.0,The Hastings Center Report,3563076,1986-04-01,Reeves David,50133,13874318,text,At the Center    
    0.0012738853503184713,1,1.0,The American Economic Review,4132817,2005-05-01,Schmidt Lucie,512226,14031111,text,Infertility Insurance Mandates and Fertility    
    0.0012738853503184713,1,1.0,The Canadian Journal of Economics / Revue Canadienne d'Economique,10.2307/135756,1994-05-01,Usher Dan,512226,14037018,text,The Significance of the Probabilistic Voting Theorem    
    0.0012738853503184713,1,1.0,Nova Religio: The Journal of Alternative and Emergent Religions,10.1525/nr.2010.13.4.22,null,Steinhardt Joanna,512226,14072007,text,American Neo-Hasids in the Land of Israel    
    0.005095541401273885,4,1.0,Slavic Review,10.2307/4148591,2006-07-01,Khalid Adeeb,193232,14783767,text,Backwardness and the Quest for Civilization: Early Soviet Central Asia in Comparative Perspective    
    0.014012738853503185,11,1.0,Comparative Studies in Society and History,179424,1999-10-01,Lorenzen David N.,70700,14521725,text,Who Invented Hinduism    
    0.012738853503184714,10,1.0,Europe-Asia Studies,153565,1999-06-01,Hilde Paal Sigurd,78347,14533193,text,Slovak Nationalism and the Break-Up of Czechoslovakia    
    0.006369426751592357,5,1.0,Europe-Asia Studies,20451186,2006-03-01,Karagiannis Emmanuel,157398,14533833,text,Political Islam in Uzbekistan: Hizb Ut-Tahrir Al-Islami    
    0.07388535031847134,58,1.0,Comparative Politics,10.2307/422302,1990-10-01,Karl Terry Lynn,9337,14539855,text,Dilemmas of Democratization in Latin America    
    0.005095541401273885,4,1.0,Comparative Politics,10.2307/4150150,2003-01-01,Collins Kathleen,193232,14539982,text,The Political Role of Clans in Central Asia    
    0.0025477707006369425,2,1.0,Economic Policy,1344636,2004-07-01,Kauppi Heikki,336380,14570436,text,What Determines EU Decision Making? Needs Power or Both    
    0.07006369426751592,55,1.0,The Quarterly Journal of Economics,1880689,1966-05-01,Vernon Raymond,10049,14309082,text,International Investment and International Trade in the Product Cycle    
    0.007643312101910828,6,1.0,The Quarterly Journal of Economics,1884684,1987-02-01,Williamson Stephen D.,132092,14309861,text,Costly Monitoring Loan Contracts and Equilibrium Credit Rationing    
    0.003821656050955414,3,1.0,Crime and Social Justice,29766043,1978-10-01,Rusche Georg,247471,14371377,text,Labor Market and Penal Sanction: Thoughts on the Sociology of Criminal Justice    
    0.02929936305732484,23,1.0,The Journal of American History,10.2307/2081171,1994-09-01,Dudziak Mary L.,30399,14374965,text,Josephine Baker Racial Protest and the Cold War    
    0.13885350318471337,109,1.0,The Journal of American History,10.2307/2078646,1990-06-01,Leffler Melvyn P.,3863,14375968,text,National Security    
    0.0012738853503184713,1,1.0,Journal for the Scientific Study of Religion,20486981,2009-03-01,Berman Elise,512226,14667719,text,Voices of Outreach: The Construction of Identity and Maintenance of Social Ties Among Chabad-Lubavitch Emissaries    
    0.10955414012738854,86,1.0,The Review of Metaphysics,20125928,1971-09-01,Taylor Charles,5430,14701101,text,Interpretation and the Sciences of Man    
    0.007643312101910828,6,1.0,Journal of Marketing,10.2307/1251854,1993-07-01,Jaworski Bernard J.,132092,14717824,text,Market Orientation: Antecedents and Consequences    
    0.0012738853503184713,1,1.0,The Urban Lawyer,27894789,1992-10-01,Jeffery Michael I.,512226,14428173,text,The Canadian Environmental Assessment Act    
    0.0025477707006369425,2,1.0,International Political Science Review / Revue Internationale De Science Politique,20445055,2006-07-01,Schatz Edward,336380,14486765,text,Access by Accident: Legitimacy Claims and Democracy Promotion in Authoritarian Central Asia    
    0.003821656050955414,3,1.0,The British Journal of Criminology,23639637,2006-09-01,Gray Garry C.,247471,14502016,text,The REGULATION OF CORPORATE VIOLATIONS: Punishment Compliance and the Blurring of Responsibility    
    0.02165605095541401,17,1.0,The Academy of Management Review,257639,1981-10-01,Porter Michael E.,43304,14228600,text,The Contributions of Industrial Organization to Strategic Management    
    0.033121019108280254,26,1.0,The Bell Journal of Economics,10.2307/3003323,1979-04-01,Salop Steven C.,26155,14247511,text,Monopolistic Competition With Outside Goods    
    0.017834394904458598,14,1.0,Journal of Economic Literature,27739927,2009-06-01,Easterly William,54138,14630711,text,Can the West Save Africa    
    0.008917197452229299,7,1.0,National Tax Journal,41789332,1998-06-01,Holcombe Randall G.,113397,14636271,text,Tax Policy From a Public Choice Perspective    
    0.0012738853503184713,1,1.0,Journal of the European Economic Association,40004886,2004-12-01,Dasgupta Amil,512226,14639326,text,Financial Contagion Through Capital Connections: A Model of the Origin and Spread of Bank Panics    
    0.0012738853503184713,1,1.0,History of Religions,1062306,1985-05-01,Buckley Jorunn Jacobsen,512226,14657020,text,Transcendence and Sexuality in \The Book Baruch    
    0.01019108280254777,8,1.0,Politische Vierteljahresschrift,24200300,2006-06-01,Moravcsik Andrew,98780,14661033,text,What Can We Learn From the Collapse of the European Constitutional Project    
    0.0012738853503184713,1,1.0,Utopian Studies,20718828,2006-01-01,Kruger Mark,512226,14663522,text,The Concept of Individualism at East Wind Community    
    0.0025477707006369425,2,1.0,Proceedings of the American Philosophical Society,3181955,1999-09-01,Matlock Jack F.,336380,14189092,text,Can Civilizations Clash    
    0.0012738853503184713,1,1.0,Central European History,41411644,2011-12-01,Tobin Patrick,512226,14193682,text,No Time for \Old Fighters\: Postwar West Germany and the Origins of the 1958 Ulm \Einsatzkommando\ Trial    
    0.012738853503184714,10,1.0,The English Historical Review,574538,1994-09-01,Cornwall Mark,78347,14901174,text,The Struggle on the Czech-German Language Border 1880-1940    
    0.0025477707006369425,2,1.0,The Journal of Conflict Resolution,27638548,2007-04-01,De Mesquita Bruce Bueno,336380,14922550,text,Foreign Aid and Policy Concessions    
    0.0012738853503184713,1,1.0,The Review of Economic Studies,2297303,1980-04-01,Cowell Frank A.,512226,14952261,text,On the Structure of Additive Inequality Measures    
    0.04331210191082802,34,1.0,The Review of Economic Studies,2297901,1994-07-01,Udry Christopher,18760,14952615,text,Risk and Insurance in a Rural Credit Market: An Empirical Investigation in Northern Nigeria    
    0.0012738853503184713,1,1.0,The American Journal of Comparative Law,30038689,2005-12-01,Hirschl Ran,512226,15271830,text,The Question of Case Selection in Comparative Constitutional Law    
    0.0012738853503184713,1,1.0,American Ethnologist,3095116,2001-02-01,Albro Robert,512226,15314990,text,Reciprocity and Realpolitik: Image Career and Factional Genealogies in Provincial Bolivia    
    0.0012738853503184713,1,1.0,Jewish Social Studies,4467657,2003-04-01,Nissimi Hilda,512226,15318245,text,Memory Community and the Mashhadi Jews During the Underground Period    
    0.034394904458598725,27,1.0,The Review of Politics,25655783,2009-01-01,Villa Dana,24956,15199690,text,Hannah Arendt 1906-1975    
    0.06751592356687898,53,1.0,Organization Science,2635068,1994-02-01,Nonaka Ikujiro,10536,15036931,text,A Dynamic Theory of Organizational Knowledge Creation    
    0.0012738853503184713,1,1.0,The Journal of Finance,10.2307/2978301,1973-05-01,Bernstein Peter L.,512226,15095785,text,What Rate of Return Can You \Reasonably\ Expect    
    0.07898089171974522,62,1.0,World Politics,10.2307/2009761,1966-04-01,Bull Hedley,8530,15208984,text,International Theory: The Case for a Classical Approach    
    0.0012738853503184713,1,1.0,Journal of the History of Ideas,10.2307/2709496,1988-04-01,Shaw Miranda,512226,15244298,text,Buddhist and Taoist Influences on Chinese Landscape Painting    
    0.0012738853503184713,1,1.0,Perspectives on Politics,40984284,2010-12-01,Goode J. Paul,512226,15250891,text,Redefining Russia: Hybrid Regimes Fieldwork and Russian Politics    
    0.0012738853503184713,1,1.0,Columbia Law Review,4099308,2005-01-01,Ohlin Jens David,512226,14858806,text,Is the Concept of the Person Necessary for Human Rights    
    0.006369426751592357,5,1.0,Financial Analysts Journal,4479882,1995-11-01,Kahn Ronald N.,157398,14893117,text,Does Historical Performance Predict Future Performance    
    0.0025477707006369425,2,1.0,Financial Analysts Journal,23032038,2011-05-01,Asness Clifford S.,336380,14893554,text,International Diversification Works (Eventually)    
    0.015286624203821656,12,1.0,The Canadian Journal of Economics and Political Science / Revue Canadienne d'Economique Et De Science Politique,10.2307/137133,1939-05-01,Samuelson Paul A.,64261,14983343,text,The Gains From International Trade    
    0.0025477707006369425,2,1.0,The Journal of Criminal Law and Criminology (1973-),40042772,2006-01-01,Cooney John F.,336380,14997060,text,Multi-Jurisdictional and Successive Prosecution of Environmental Crimes: The Case for a Consistent Approach    
    0.0012738853503184713,1,1.0,British Journal of Law and Society,10.2307/1409625,1978-12-01,Reiner R.,512226,15000753,text,The Police in the Class Structure    
    0.007643312101910828,6,1.0,The Journal of Economic Perspectives,1942900,1990-04-01,Tversky Amos,132092,15366307,text,Anomalies: Preference Reversals    
    0.0012738853503184713,1,1.0,Anthropological Quarterly,10.2307/3317528,1996-10-01,Markowitz Fran,512226,15373826,text,Israel as Africa Africa as Israel: \Divine Geography\ in the Personal Narratives and Community Identity of the Black Hebrew Israelites    
    0.017834394904458598,14,1.0,null,005599655-8,1995,Hanson Susan 1943,54138,522182,text,Gender Work and Space    
    0.005095541401273885,4,1.0,null,005616022-4,1995],Bank of Canada,193232,535907,text,Monetary Policy Report    
    0.011464968152866241,9,1.0,null,005637051-2,191-?],Connor Ralph 1860-1937,87494,553865,text,Black Rock    
    0.07898089171974522,62,1.0,null,005653370-5,1951,Carr Edward Hallett 1892-1982,8530,567727,text,The Twenty Years' Crisis 1919-1939 : An Introduction to the Study of International Relations    
    0.0025477707006369425,2,1.0,null,005041833-5,1920,Gorky Maksim 1868-1936,336380,35874,text,Reminiscences of Leo Nicolayevitch Tolstoi    
    0.3019108280254777,237,1.0,null,005054636-8,n.d.],Gaskell Elizabeth Cleghorn 1810-1865,1294,47324,text,North and South    
    0.13121019108280255,103,1.0,null,005059647-0,C1995,Ritchie Donald A. 1945,4208,51647,text,Doing Oral History    
    0.4547770700636943,358,1.0,null,005100302-3,1963,Eliot George 1819-1880,637,86959,text,The Mill on the Floss    
    0.005095541401273885,4,1.0,null,005115686-5,1960],Grzimek Bernhard,193232,100258,text,Serengeti Shall Not Die    
    0.024203821656050957,19,1.0,null,005182486-8,1922],Frank Waldo David 1889-1967,38055,159818,text,The New America    
    0.050955414012738856,40,1.0,null,005185361-2,1994,Carter John 1905-1975,15301,162309,text,ABC for Book Collectors    
    0.0267515923566879,21,1.0,null,005205118-8,1995,Weinrib Ernest Joseph,33852,180015,text,The Idea of Private Law    
    0.0012738853503184713,1,1.0,null,005250261-9,1995,Polvinen Tuomo,512226,219861,text,Imperial Borderland : Bobrikov and the Attempted Russification of Finland 1898-1904    
    0.11337579617834395,89,1.0,null,005259633-8,1973],Hick John 1922,5189,228444,text,Philosophy of Religion    
    0.014012738853503185,11,1.0,null,005271653-8,C1995,Rubin Barnett R.,70700,238809,text,The Fragmentation of Afghanistan : State Formation and Collapse in the International System    
    0.09171974522292993,72,1.0,null,005520487-2,1994,Shakespeare William 1564-1616,6978,454032,text,The Two Gentlemen of Verona    
    0.0012738853503184713,1,1.0,null,005533902-6,1995,Cook Ramsay,512226,466366,text,Canada Quebec and the Uses of Nationalism    
    0.006369426751592357,5,1.0,null,005553430-9,1901?],Mahler Gustav 1860-1911,157398,482780,text,Ich Bin Der Welt Abhanden Gekommen]    
    0.05732484076433121,45,1.0,null,005557655-9,1895,Gary Thomas 1716-1771,13101,486167,text,Selected Poems    
    0.011464968152866241,9,1.0,null,005360054-1,1995,Jackson John Howard 1932,87494,316198,text,Legal Problems of International Economic Relations : Cases Materials and Text on the National and International Regulation of Transnational Economic Relations    
    0.3197452229299363,251,1.0,null,005379418-4,1868'67,Euripides,1185,332935,text,Tragedies    
    0.23694267515923567,186,1.0,null,005404577-0,P1994,Purcell Henry 1659-1695,1801,354472,text,Dido and Aeneas    
    0.2050955414012739,161,1.0,null,005433372-5,1873,Ruskin John 1819-1900,2203,379172,text,The Stones of Venice    
    0.09426751592356689,74,1.0,null,005338551-9,null,Eliot T. S. (Thomas Stearns) 1888-1965,6731,297507,text,Little Gidding    
    0.19363057324840766,152,1.0,null,005462066-X,P1995,Shostakovich Dmitri\u012d Dmitrievich 1906-1975,2400,404171,text,Symphony No. 10    
    0.4407643312101911,347,1.0,null,005494735-9,1993,Tolstoy Leo Graf 1828-1910,677,431559,text,Anna Karenina    
    0.03184713375796178,25,1.0,null,005499653-8,1995,More Hannah 1745-1833,27436,435861,text,Strictures on Female Education    
    0.02038216560509554,16,1.0,null,000004104-1,1726,Thomson James 1700-1748,46478,866547,text,Winter : A Poem    
    0.0980891719745223,77,1.0,null,000036190-9,682- [1922- ],Maimonides Moses 1135-1204,6378,895399,text,Mishneh Torah    
    0.24713375796178344,194,1.0,null,000101127-8,1984-1995,Grossman Gene,1696,940168,text,Handbook of International Economics    
    0.0267515923566879,21,1.0,null,000185246-9,1928-1935,Seneca Lucius Annaeus Approximately 4 B.C.-65 A.D,33852,957644,text,Moral Essays    
    0.02038216560509554,16,1.0,null,000196682-0,1974,Marx Karl 1818-1883,46478,966638,text,Surveys From Exile    
    0.14777070063694267,116,1.0,null,000205563-5,1982,Sandel Michael J.,3519,973481,text,Liberalism and the Limits of Justice    
    0.2484076433121019,195,1.0,null,000317439-5,1979,Aristotle,1684,1058366,text,l'Anima    
    0.05222929936305733,41,1.0,null,000347976-5,C1958],Eliot T. S. (Thomas Stearns) 1888-1965,14804,1081696,text,Complete Poems and Plays 1909-1950    
    0.0012738853503184713,1,1.0,null,000368349-4,C1981,Smith Steve 1952,512226,1097648,text,Foreign Policy Adaptation    
    0.035668789808917196,28,1.0,null,000378481-9,1979,Braddon M. E. (Mary Elizabeth) 1835-1915,23955,1104587,text,Aurora Floyd    
    0.0840764331210191,66,1.0,null,000379380-X,1985,Herbert Zbigniew,7850,1105244,text,Selected Poems    
    0.012738853503184714,10,1.0,null,000233142-X,C1983,Raphael Marc Lee,78347,994401,text,Jews and Judaism in the United States : A Documentary History    
    0.31210191082802546,245,1.0,null,000233898-X,1976,Derrida Jacques,1225,994956,text,Of Grammatology    
    0.003821656050955414,3,1.0,null,000238069-2,1951],Schulz Fritz 1879,247471,998174,text,Classical Roman Law    
    0.07006369426751592,55,1.0,null,000251606-3,1982,Fielding Henry 1707-1754,10049,1008436,text,Jonathan Wild    
    0.4229299363057325,333,1.0,null,000255606-5,1960,Wells H. G. (Herbert George) 1866-1946,726,1011345,text,The War of the Worlds    
    0.0025477707006369425,2,1.0,null,005684445-X,1931,Hampson John 1901,336380,594218,text,Saturday Night at the Greyhound    
    0.05859872611464968,46,1.0,null,005691797-X,1968],Laurence Margaret,12710,600546,text,The Stone Angel    
    0.0025477707006369425,2,1.0,null,005705847-4,1983,Kafka Franz 1883-1924,336380,612058,text,Complete Stories and Parables    
    0.5681528662420382,461,1.0,null,005707774-6,null,Handel George Frideric 1685-1759,435,613715,text,The Messiah    
    0.06496815286624204,51,1.0,null,005726027-3,1995,Howlett Michael 1955,11066,628637,text,Studying Public Policy : Policy Cycles and Policy Subsystems    
    0.003821656050955414,3,1.0,null,005766579-6,1973,Leprohon Mrs. (Rosanna Eleanor) 1832-1879,247471,662301,text,Antoinette De Mirecourt : Or Secret Marrying and Secret Sorrowing    
    0.04203821656050955,33,1.0,null,005777896-5,C1995,Menard Scott W.,19462,671989,text,Applied Logistic Regression Analysis    
    0.07898089171974522,62,1.0,null,005789504-X,C1939],Nicolson Harold 1886-1968,8530,681743,text,Diplomacy    
    0.12356687898089172,97,1.0,null,005861035-9,1995,Myles Gareth D.,4599,743098,text,Public Economics    
